open_time,open,high,low,close,close_time,volume,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
1772546580000,1.00020000,1.00020000,1.00010000,1.00020000,1772546639999,322171.00000000,322220.01990000,424,168028.00000000,168061.60560000
1772546640000,1.00010000,1.00020000,1.00010000,1.00010000,1772546699999,323162.00000000,323203.71700000,526,94008.00000000,94026.80160000
1772546700000,1.00010000,1.00020000,1.00010000,1.00020000,1772546759999,275179.00000000,275215.81970000,348,93018.00000000,93036.60360000
1772546760000,1.00010000,1.00020000,1.00010000,1.00010000,1772546819999,232619.00000000,232650.67550000,367,84136.00000000,84152.82720000
1772546820000,1.00010000,1.00020000,1.00010000,1.00010000,1772546879999,119513.00000000,119527.16770000,401,22164.00000000,22168.43280000
1772546880000,1.00010000,1.00020000,1.00010000,1.00010000,1772546939999,546455.00000000,546541.22080000,376,315753.00000000,315816.15060000
1772546940000,1.00020000,1.00020000,1.00010000,1.00020000,1772546999999,812255.00000000,812387.02060000,281,507951.00000000,508052.59020000
1772547000000,1.00010000,1.00020000,1.00010000,1.00010000,1772547059999,229197.00000000,229228.63040000,284,87107.00000000,87124.42140000
1772547060000,1.00010000,1.00020000,1.00010000,1.00010000,1772547119999,220232.00000000,220263.43110000,275,94079.00000000,94097.81580000
1772547120000,1.00010000,1.00020000,1.00010000,1.00010000,1772547179999,165813.00000000,165834.92060000,312,53393.00000000,53403.67860000
1772547180000,1.00010000,1.00020000,1.00010000,1.00020000,1772547239999,351698.00000000,351755.10170000,291,219319.00000000,219362.86380000
1772547240000,1.00020000,1.00020000,1.00010000,1.00010000,1772547299999,718225.00000000,718299.10530000,255,22828.00000000,22832.56560000
1772547300000,1.00020000,1.00020000,1.00010000,1.00020000,1772547359999,3147903.00000000,3148498.08090000,404,2802906.00000000,2803466.58120000
1772547360000,1.00020000,1.00020000,1.00010000,1.00010000,1772547419999,318628.00000000,318673.47060000,372,136078.00000000,136105.21560000
1772547420000,1.00010000,1.00020000,1.00010000,1.00020000,1772547479999,163039.00000000,163067.96960000,291,126657.00000000,126682.33140000
1772547480000,1.00010000,1.00020000,1.00010000,1.00020000,1772547539999,225514.00000000,225550.51110000,354,139597.00000000,139624.91940000
1772547540000,1.00010000,1.00020000,1.00010000,1.00020000,1772547599999,180993.00000000,181018.93030000,395,78310.00000000,78325.66200000
1772547600000,1.00010000,1.00020000,1.00010000,1.00010000,1772547659999,213224.00000000,213253.53680000,433,82144.00000000,82160.42880000
1772547660000,1.00020000,1.00020000,1.00010000,1.00020000,1772547719999,186646.00000000,186667.89500000,268,32304.00000000,32310.46080000
1772547720000,1.00020000,1.00020000,1.00010000,1.00010000,1772547779999,468312.00000000,468387.45870000,414,286275.00000000,286332.25500000
1772547780000,1.00020000,1.00020000,1.00010000,1.00010000,1772547839999,95440.00000000,95454.79720000,300,52532.00000000,52542.50640000
1772547840000,1.00010000,1.00020000,1.00010000,1.00010000,1772547899999,294960.00000000,295007.69490000,369,181989.00000000,182025.39780000
1772547900000,1.00010000,1.00020000,1.00010000,1.00010000,1772547959999,192748.00000000,192773.87760000,218,66028.00000000,66041.20560000
1772547960000,1.00010000,1.00020000,1.00010000,1.00010000,1772548019999,1337204.00000000,1337351.62660000,394,139062.00000000,139089.81240000
1772548020000,1.00020000,1.00020000,1.00010000,1.00010000,1772548079999,1159850.00000000,1160070.08010000,222,1040951.00000000,1041159.19020000
1772548080000,1.00010000,1.00020000,1.00010000,1.00010000,1772548139999,470059.00000000,470113.97330000,295,79674.00000000,79689.93480000
1772548140000,1.00020000,1.00020000,1.00010000,1.00010000,1772548199999,163637.00000000,163659.81040000,188,64467.00000000,64479.89340000
1772548200000,1.00010000,1.00020000,1.00010000,1.00020000,1772548259999,198914.00000000,198943.49170000,384,96003.00000000,96022.20060000
1772548260000,1.00020000,1.00020000,1.00010000,1.00010000,1772548319999,1298337.00000000,1298574.02580000,734,1071921.00000000,1072135.38420000
1772548320000,1.00020000,1.00020000,1.00010000,1.00020000,1772548379999,970724.00000000,970828.99930000,436,79269.00000000,79284.85380000
1772548380000,1.00020000,1.00020000,1.00010000,1.00020000,1772548439999,860597.00000000,860719.64390000,749,365842.00000000,365915.16840000
1772548440000,1.00020000,1.00020000,1.00010000,1.00010000,1772548499999,269184.00000000,269216.44120000,425,55228.00000000,55239.04560000
1772548500000,1.00010000,1.00020000,1.00010000,1.00010000,1772548559999,668496.00000000,668596.73480000,473,338852.00000000,338919.77040000
1772548560000,1.00010000,1.00020000,1.00010000,1.00020000,1772548619999,199184.00000000,199215.94140000,440,120230.00000000,120254.04600000
1772548620000,1.00020000,1.00020000,1.00010000,1.00010000,1772548679999,257663.00000000,257703.11730000,333,143510.00000000,143538.70200000
1772548680000,1.00020000,1.00020000,1.00010000,1.00010000,1772548739999,408663.00000000,408720.98740000,547,171211.00000000,171245.24220000
1772548740000,1.00020000,1.00020000,1.00010000,1.00010000,1772548799999,444378.00000000,444429.71400000,281,72762.00000000,72776.55240000
1772548800000,1.00020000,1.00020000,1.00010000,1.00020000,1772548859999,1381754.00000000,1381902.50830000,419,103329.00000000,103349.66580000
1772548860000,1.00010000,1.00020000,1.00010000,1.00010000,1772548919999,174938.00000000,174961.10460000,369,56108.00000000,56119.22160000
1772548920000,1.00020000,1.00020000,1.00010000,1.00010000,1772548979999,498131.00000000,498213.09190000,798,322788.00000000,322852.55760000
1772548980000,1.00020000,1.00020000,1.00010000,1.00010000,1772549039999,240198.00000000,240236.07320000,459,140534.00000000,140562.10680000
1772549040000,1.00010000,1.00020000,1.00010000,1.00010000,1772549099999,234244.00000000,234284.35920000,472,169348.00000000,169381.86960000
1772549100000,1.00010000,1.00020000,1.00010000,1.00010000,1772549159999,738656.00000000,738774.51690000,404,446513.00000000,446602.30260000
1772549160000,1.00020000,1.00020000,1.00010000,1.00010000,1772549219999,6415186.00000000,6416421.94480000,442,5944262.00000000,5945450.85240000
1772549220000,1.00020000,1.00020000,1.00010000,1.00020000,1772549279999,1570848.00000000,1571141.25960000,450,1361748.00000000,1362020.34960000
1772549280000,1.00020000,1.00020000,1.00010000,1.00010000,1772549339999,346162.00000000,346204.34290000,275,77267.00000000,77282.45340000
1772549340000,1.00010000,1.00020000,1.00010000,1.00020000,1772549399999,1201299.00000000,1201505.76250000,839,866326.00000000,866499.26520000
1772549400000,1.00010000,1.00020000,1.00010000,1.00010000,1772549459999,555023.00000000,555104.62560000,359,261233.00000000,261285.24660000
1772549460000,1.00010000,1.00020000,1.00010000,1.00020000,1772549519999,2222463.00000000,2222873.62410000,452,1883778.00000000,1884154.75560000
1772549520000,1.00010000,1.00020000,1.00010000,1.00010000,1772549579999,299455.00000000,299490.85590000,294,59104.00000000,59115.82080000
1772549580000,1.00020000,1.00020000,1.00010000,1.00020000,1772549639999,1856925.00000000,1857289.57450000,467,1788820.00000000,1789177.76400000
1772549640000,1.00020000,1.00020000,1.00010000,1.00010000,1772549699999,5630447.00000000,5631343.58520000,549,3335405.00000000,3336072.08100000
1772549700000,1.00020000,1.00020000,1.00010000,1.00010000,1772549759999,567277.00000000,567348.51900000,366,147913.00000000,147942.58260000
1772549760000,1.00010000,1.00020000,1.00010000,1.00010000,1772549819999,571202.00000000,571270.66460000,372,115444.00000000,115467.08880000
1772549820000,1.00010000,1.00020000,1.00010000,1.00010000,1772549879999,233940.00000000,233971.41270000,332,80187.00000000,80203.03740000
1772549880000,1.00010000,1.00020000,1.00010000,1.00010000,1772549939999,280226.00000000,280267.17040000,380,131478.00000000,131504.29560000
1772549940000,1.00010000,1.00020000,1.00010000,1.00020000,1772549999999,470920.00000000,471000.29100000,269,331990.00000000,332056.39800000
1772550000000,1.00010000,1.00020000,1.00010000,1.00010000,1772550059999,309176.00000000,309224.41640000,413,174988.00000000,175022.99760000
1772550060000,1.00010000,1.00020000,1.00010000,1.00020000,1772550119999,2196512.00000000,2196937.69610000,391,2060449.00000000,2060861.08980000
1772550120000,1.00020000,1.00020000,1.00010000,1.00010000,1772550179999,250408.00000000,250442.05740000,510,90166.00000000,90184.03320000
1772550180000,1.00020000,1.00020000,1.00010000,1.00020000,1772550239999,371955.00000000,372013.55580000,632,213603.00000000,213645.72060000
1772550240000,1.00010000,1.00020000,1.00010000,1.00010000,1772550299999,502693.00000000,502780.58300000,493,373137.00000000,373211.62740000
1772550300000,1.00010000,1.00020000,1.00010000,1.00020000,1772550359999,515144.00000000,515224.72690000,391,292125.00000000,292183.42500000
