open_time,open,high,low,close
1771616280000,67807.31000000,67824.21000000,67798.00000000,67810.27000000
1771616340000,67810.28000000,67829.05000000,67762.85000000,67762.85000000
1771616400000,67762.85000000,67771.75000000,67724.19000000,67724.19000000
1771616460000,67724.20000000,67733.71000000,67709.61000000,67721.12000000
1771616520000,67721.12000000,67721.12000000,67632.08000000,67638.67000000
1771616580000,67638.67000000,67650.84000000,67548.85000000,67556.71000000
1771616640000,67556.72000000,67610.60000000,67550.48000000,67610.60000000
1771616700000,67610.60000000,67641.55000000,67601.30000000,67601.30000000
1771616760000,67601.31000000,67621.81000000,67586.90000000,67588.36000000
1771616820000,67588.36000000,67636.82000000,67588.35000000,67611.97000000
1771616880000,67611.96000000,67611.97000000,67590.00000000,67590.83000000
1771616940000,67590.82000000,67590.83000000,67570.58000000,67583.01000000
1771617000000,67583.00000000,67623.95000000,67578.17000000,67623.94000000
1771617060000,67623.95000000,67686.58000000,67623.95000000,67665.51000000
1771617120000,67665.51000000,67704.40000000,67665.50000000,67701.93000000
1771617180000,67701.93000000,67701.94000000,67646.96000000,67657.59000000
1771617240000,67657.60000000,67664.75000000,67642.87000000,67656.84000000
1771617300000,67656.85000000,67662.74000000,67586.41000000,67599.45000000
1771617360000,67599.45000000,67729.58000000,67599.45000000,67676.03000000
1771617420000,67676.04000000,67680.78000000,67642.00000000,67658.92000000
1771617480000,67658.92000000,67675.83000000,67647.58000000,67656.94000000
1771617540000,67656.95000000,67656.95000000,67636.60000000,67646.03000000
1771617600000,67646.03000000,67680.19000000,67636.30000000,67680.19000000
1771617660000,67680.31000000,67726.92000000,67680.31000000,67726.92000000
1771617720000,67726.91000000,67726.91000000,67691.21000000,67697.55000000
1771617780000,67697.56000000,67733.61000000,67697.55000000,67711.91000000
1771617840000,67711.91000000,67719.63000000,67678.78000000,67694.66000000
1771617900000,67694.66000000,67754.75000000,67694.65000000,67731.29000000
1771617960000,67731.29000000,67772.93000000,67730.20000000,67767.12000000
1771618020000,67767.12000000,67830.00000000,67743.46000000,67829.95000000
1771618080000,67829.95000000,67831.70000000,67807.30000000,67815.72000000
1771618140000,67815.72000000,67815.72000000,67760.01000000,67766.77000000
1771618200000,67766.77000000,67783.40000000,67751.43000000,67757.31000000
1771618260000,67757.32000000,67767.54000000,67719.32000000,67720.08000000
1771618320000,67720.07000000,67720.07000000,67692.00000000,67708.48000000
1771618380000,67708.47000000,67885.55000000,67708.47000000,67823.64000000
1771618440000,67823.63000000,67860.29000000,67788.98000000,67816.34000000
1771618500000,67816.33000000,67816.33000000,67752.60000000,67766.97000000
1771618560000,67766.97000000,67773.68000000,67762.48000000,67771.09000000
1771618620000,67771.10000000,67771.10000000,67704.89000000,67711.15000000
1771618680000,67711.15000000,67714.08000000,67702.58000000,67707.60000000
1771618740000,67707.60000000,67737.02000000,67707.33000000,67737.02000000
1771618800000,67737.02000000,67744.88000000,67712.26000000,67734.63000000
1771618860000,67734.63000000,67734.63000000,67582.86000000,67605.39000000
1771618920000,67605.40000000,67639.67000000,67605.40000000,67639.66000000
1771618980000,67639.66000000,67639.67000000,67639.66000000,67639.66000000
1771619040000,67639.67000000,67670.39000000,67639.67000000,67662.75000000
1771619100000,67662.75000000,67674.72000000,67634.00000000,67636.82000000
1771619160000,67636.82000000,67640.33000000,67609.35000000,67615.07000000
1771619220000,67615.07000000,67615.07000000,67602.25000000,67602.26000000
1771619280000,67602.26000000,67616.81000000,67601.30000000,67613.27000000
1771619340000,67613.28000000,67613.28000000,67565.52000000,67580.10000000
1771619400000,67580.09000000,67639.59000000,67573.36000000,67614.87000000
1771619460000,67614.87000000,67630.90000000,67610.92000000,67629.58000000
1771619520000,67629.59000000,67633.89000000,67591.33000000,67591.34000000
1771619580000,67591.33000000,67610.91000000,67520.30000000,67610.91000000
1771619640000,67610.92000000,67610.92000000,67574.00000000,67574.01000000
1771619700000,67574.01000000,67602.62000000,67574.01000000,67597.62000000
1771619760000,67597.61000000,67613.21000000,67593.32000000,67593.33000000
1771619820000,67593.33000000,67600.55000000,67574.05000000,67595.82000000
1771619880000,67595.83000000,67610.00000000,67591.45000000,67610.00000000
1771619940000,67609.99000000,67685.45000000,67609.99000000,67679.24000000
1771620000000,67679.25000000,67704.40000000,67679.25000000,67700.36000000
1771620060000,67700.37000000,67704.40000000,67692.25000000,67704.40000000
1771620120000,67704.40000000,67706.00000000,67688.42000000,67688.42000000
1771620180000,67688.42000000,67706.56000000,67680.00000000,67706.56000000
1771620240000,67706.56000000,67734.01000000,67706.56000000,67734.00000000
1771620300000,67734.00000000,67744.58000000,67734.00000000,67744.58000000
1771620360000,67744.57000000,67762.49000000,67731.18000000,67741.29000000
1771620420000,67741.30000000,67741.30000000,67711.66000000,67719.16000000
1771620480000,67719.17000000,67737.57000000,67719.16000000,67731.67000000
