open_time,open,high,low,close
1771687200000,68542.89000000,68553.44000000,68515.81000000,68528.62000000
1771687500000,68528.61000000,68528.62000000,68453.60000000,68453.61000000
1771687800000,68453.61000000,68526.00000000,68417.00000000,68526.00000000
1771688100000,68526.00000000,68549.89000000,68470.74000000,68512.94000000
1771688400000,68512.94000000,68698.70000000,68512.94000000,68631.72000000
1771688700000,68631.72000000,68696.63000000,68594.74000000,68663.69000000
1771689000000,68663.69000000,68663.69000000,68603.39000000,68619.21000000
1771689300000,68619.20000000,68657.69000000,68611.78000000,68615.00000000
1771689600000,68615.01000000,68630.76000000,68362.00000000,68402.41000000
1771689900000,68402.41000000,68421.04000000,68309.16000000,68421.01000000
1771690200000,68421.01000000,68425.70000000,68356.77000000,68356.78000000
1771690500000,68356.77000000,68356.77000000,68219.50000000,68262.35000000
1771690800000,68262.36000000,68279.43000000,68129.91000000,68191.31000000
1771691100000,68191.32000000,68276.90000000,68101.78000000,68274.36000000
1771691400000,68274.37000000,68279.43000000,68138.00000000,68221.56000000
1771691700000,68221.55000000,68350.50000000,68221.55000000,68350.50000000
1771692000000,68350.50000000,68356.01000000,68325.88000000,68356.00000000
1771692300000,68356.00000000,68356.00000000,68310.54000000,68313.68000000
1771692600000,68313.68000000,68356.01000000,68313.67000000,68350.49000000
1771692900000,68350.49000000,68350.50000000,68316.05000000,68322.60000000
1771693200000,68322.61000000,68349.26000000,68304.00000000,68304.00000000
1771693500000,68304.01000000,68329.80000000,68200.00000000,68277.40000000
1771693800000,68277.41000000,68298.85000000,68264.45000000,68264.45000000
1771694100000,68264.46000000,68310.00000000,68238.47000000,68238.47000000
1771694400000,68238.48000000,68303.62000000,68238.47000000,68264.88000000
1771694700000,68264.88000000,68322.70000000,68208.06000000,68283.38000000
1771695000000,68283.37000000,68310.76000000,68264.38000000,68294.10000000
1771695300000,68294.11000000,68356.01000000,68294.10000000,68351.97000000
1771695600000,68351.97000000,68474.01000000,68345.28000000,68425.60000000
1771695900000,68425.60000000,68469.61000000,68393.10000000,68439.62000000
1771696200000,68439.61000000,68459.43000000,68401.26000000,68459.42000000
1771696500000,68459.42000000,68459.42000000,68397.53000000,68437.45000000
1771696800000,68437.45000000,68442.93000000,68409.00000000,68413.05000000
