open_time,open,high,low,close,close_time,volume,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
1772542500000,1.35750000,1.35880000,1.35750000,1.35880000,1772542559999,56329.20000000,76500.91055000,300,13074.10000000,17758.85589000
1772542560000,1.35870000,1.36010000,1.35860000,1.35930000,1772542619999,113636.70000000,154499.33813000,565,73631.50000000,100112.05752000
1772542620000,1.35930000,1.35930000,1.35780000,1.35880000,1772542679999,14537.30000000,19746.14967000,354,5735.70000000,7790.07833000
1772542680000,1.35870000,1.35880000,1.35810000,1.35860000,1772542739999,26677.90000000,36238.11088000,282,21166.00000000,28750.55040000
1772542740000,1.35860000,1.35870000,1.35810000,1.35820000,1772542799999,8669.60000000,11776.28519000,137,5185.60000000,7043.98270000
1772542800000,1.35830000,1.35890000,1.35750000,1.35750000,1772542859999,30426.20000000,41327.29958000,556,22307.90000000,30301.74757000
1772542860000,1.35750000,1.35750000,1.35380000,1.35560000,1772542919999,102102.20000000,138377.42167000,938,31588.60000000,42816.51688000
1772542920000,1.35550000,1.35550000,1.35310000,1.35360000,1772542979999,92917.40000000,125781.30298000,889,60325.30000000,81654.57821000
1772542980000,1.35360000,1.35540000,1.35350000,1.35460000,1772543039999,94961.00000000,128653.50623000,806,49552.60000000,67136.13562000
1772543040000,1.35470000,1.35510000,1.35250000,1.35250000,1772543099999,226189.10000000,306238.75908000,984,120255.90000000,162824.43388000
1772543100000,1.35240000,1.35350000,1.35070000,1.35330000,1772543159999,123532.60000000,167024.64766000,1285,43622.80000000,59001.74102000
1772543160000,1.35320000,1.35450000,1.35300000,1.35400000,1772543219999,38994.50000000,52790.98352000,399,12507.30000000,16932.34462000
1772543220000,1.35410000,1.35410000,1.35240000,1.35240000,1772543279999,11799.40000000,15962.36192000,445,5328.50000000,7207.33671000
1772543280000,1.35230000,1.35350000,1.35190000,1.35310000,1772543339999,51204.50000000,69269.95959000,470,16512.60000000,22330.46443000
1772543340000,1.35320000,1.35320000,1.35180000,1.35180000,1772543399999,21993.10000000,29743.07808000,434,9512.50000000,12865.88798000
1772543400000,1.35190000,1.35200000,1.35120000,1.35180000,1772543459999,26676.30000000,36056.75362000,344,7128.80000000,9635.88772000
1772543460000,1.35190000,1.35240000,1.35130000,1.35130000,1772543519999,26647.00000000,36027.63618000,309,4809.40000000,6502.72586000
1772543520000,1.35120000,1.35140000,1.35010000,1.35030000,1772543579999,87089.10000000,117648.74724000,479,71366.20000000,96411.35607000
1772543580000,1.35030000,1.35070000,1.34930000,1.34960000,1772543639999,197867.00000000,267116.44999000,747,11390.50000000,15374.69036000
1772543640000,1.34950000,1.35030000,1.34800000,1.34870000,1772543699999,69118.00000000,93236.91684000,803,24833.30000000,33498.94416000
1772543700000,1.34880000,1.35140000,1.34860000,1.35140000,1772543759999,173202.40000000,233771.19682000,974,62597.60000000,84505.43002000
1772543760000,1.35150000,1.35170000,1.35050000,1.35110000,1772543819999,22967.10000000,31028.59035000,511,14564.00000000,19675.62174000
1772543820000,1.35110000,1.35200000,1.35080000,1.35190000,1772543879999,45588.80000000,61608.69340000,549,26183.20000000,35381.38101000
1772543880000,1.35200000,1.35350000,1.35080000,1.35140000,1772543939999,46311.00000000,62638.77008000,893,18896.90000000,25559.85549000
1772543940000,1.35140000,1.35200000,1.35100000,1.35130000,1772543999999,61692.40000000,83372.30166000,438,31960.50000000,43194.80700000
1772544000000,1.35130000,1.35290000,1.35100000,1.35280000,1772544059999,42025.40000000,56812.50717000,475,28689.80000000,38782.65650000
1772544060000,1.35290000,1.35290000,1.35150000,1.35240000,1772544119999,21104.50000000,28536.71984000,394,15222.80000000,20583.14434000
1772544120000,1.35250000,1.35250000,1.35170000,1.35190000,1772544179999,83936.40000000,113487.80665000,443,23311.10000000,31519.85947000
1772544180000,1.35190000,1.35230000,1.35130000,1.35140000,1772544239999,34709.30000000,46912.07049000,509,29936.70000000,40461.33498000
1772544240000,1.35130000,1.35160000,1.35050000,1.35100000,1772544299999,18898.10000000,25529.78271000,539,13300.90000000,17966.98363000
1772544300000,1.35100000,1.35100000,1.34980000,1.35010000,1772544359999,13688.30000000,18482.39896000,412,5115.50000000,6906.93458000
1772544360000,1.35010000,1.35090000,1.35010000,1.35060000,1772544419999,7725.40000000,10432.79387000,350,6277.70000000,8477.54090000
1772544420000,1.35060000,1.35090000,1.35050000,1.35080000,1772544479999,7030.00000000,9494.92430000,92,4269.70000000,5766.74879000
1772544480000,1.35090000,1.35090000,1.35000000,1.35000000,1772544539999,8394.60000000,11335.15498000,134,2954.50000000,3989.21791000
1772544540000,1.35010000,1.35070000,1.35000000,1.35050000,1772544599999,4867.00000000,6572.87415000,193,3846.10000000,5194.09093000
1772544600000,1.35050000,1.35060000,1.35000000,1.35010000,1772544659999,9672.00000000,13060.13420000,167,3940.50000000,5321.35378000
1772544660000,1.35010000,1.35010000,1.34600000,1.34690000,1772544719999,264852.40000000,356833.61028000,1857,103039.30000000,138798.56774000
1772544720000,1.34690000,1.34800000,1.34530000,1.34790000,1772544779999,199948.60000000,269171.91402000,1165,112150.30000000,150949.88620000
1772544780000,1.34790000,1.34940000,1.34780000,1.34900000,1772544839999,67816.80000000,91455.47093000,560,27402.30000000,36957.44606000
1772544840000,1.34900000,1.34940000,1.34800000,1.34940000,1772544899999,70979.90000000,95753.60609000,674,48351.80000000,65230.04757000
1772544900000,1.34940000,1.35000000,1.34840000,1.34910000,1772544959999,92909.70000000,125370.67014000,612,18593.90000000,25080.63706000
1772544960000,1.34920000,1.34930000,1.34830000,1.34880000,1772545019999,71103.20000000,95913.13442000,485,24854.80000000,33526.25807000
1772545020000,1.34870000,1.34930000,1.34840000,1.34880000,1772545079999,14462.80000000,19510.95368000,303,4660.60000000,6286.72763000
1772545080000,1.34870000,1.34930000,1.34810000,1.34920000,1772545139999,41543.00000000,56039.33978000,504,19031.50000000,25672.52580000
1772545140000,1.34930000,1.34960000,1.34890000,1.34920000,1772545199999,23948.60000000,32311.68943000,465,10384.30000000,14010.50317000
1772545200000,1.34920000,1.34940000,1.34790000,1.34880000,1772545259999,146038.90000000,196939.57104000,728,21632.80000000,29173.51314000
1772545260000,1.34880000,1.34950000,1.34880000,1.34920000,1772545319999,23146.90000000,31229.45598000,323,12937.50000000,17455.13563000
1772545320000,1.34930000,1.34980000,1.34860000,1.34870000,1772545379999,27452.80000000,37045.92162000,405,10374.00000000,13997.98657000
1772545380000,1.34860000,1.34860000,1.34730000,1.34800000,1772545439999,85893.50000000,115758.18187000,486,26387.20000000,35564.62929000
1772545440000,1.34810000,1.34900000,1.34800000,1.34810000,1772545499999,30014.10000000,40476.71954000,538,12831.30000000,17303.07905000
1772545500000,1.34800000,1.34800000,1.34500000,1.34580000,1772545559999,180767.90000000,243306.04971000,1356,63959.50000000,86080.24892000
